case_id,painting_id,mask_id,mask_type,model_count,opencv_telea_clean_path,opencv_telea_damaged_path,opencv_telea_restored_path,opencv_telea_mask_path,lama_clean_path,lama_damaged_path,lama_restored_path,lama_mask_path,stable_diffusion_inpainting_clean_path,stable_diffusion_inpainting_damaged_path,stable_diffusion_inpainting_restored_path,stable_diffusion_inpainting_mask_path
p018_scratch_thin,p018,p018_scratch_thin,scratch_thin,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p018_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p018_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p018_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p018_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p018_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p018_scratch_thin_damaged.png,data/processed/restored/lama/p018_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p018_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p018_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p018_scratch_thin_damaged.png,data/processed/restored/stable_diffusion_inpainting/p018_scratch_thin_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p018_scratch_thin_mask.png
p018_zero_control,p018,p018_zero_control,zero_control,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p018_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p018_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p018_zero_control_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p018_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p018_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p018_zero_control_damaged.png,data/processed/restored/lama/p018_zero_control_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p018_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p018_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p018_zero_control_damaged.png,data/processed/restored/stable_diffusion_inpainting/p018_zero_control_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p018_zero_control_mask.png
p019_loss_large,p019,p019_loss_large,loss_large,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p019_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_loss_large_damaged.png,data/processed/restored/lama/p019_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_loss_large_damaged.png,data/processed/restored/stable_diffusion_inpainting/p019_loss_large_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_loss_large_mask.png
p019_loss_small,p019,p019_loss_small,loss_small,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p019_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_loss_small_damaged.png,data/processed/restored/lama/p019_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_loss_small_damaged.png,data/processed/restored/stable_diffusion_inpainting/p019_loss_small_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_loss_small_mask.png
p019_mixed_damage,p019,p019_mixed_damage,mixed_damage,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p019_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_mixed_damage_damaged.png,data/processed/restored/lama/p019_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_mixed_damage_damaged.png,data/processed/restored/stable_diffusion_inpainting/p019_mixed_damage_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_mixed_damage_mask.png
p019_scratch_thin,p019,p019_scratch_thin,scratch_thin,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p019_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_scratch_thin_damaged.png,data/processed/restored/lama/p019_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_scratch_thin_damaged.png,data/processed/restored/stable_diffusion_inpainting/p019_scratch_thin_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_scratch_thin_mask.png
p019_zero_control,p019,p019_zero_control,zero_control,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p019_zero_control_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_zero_control_damaged.png,data/processed/restored/lama/p019_zero_control_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p019_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p019_zero_control_damaged.png,data/processed/restored/stable_diffusion_inpainting/p019_zero_control_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p019_zero_control_mask.png
p020_loss_large,p020,p020_loss_large,loss_large,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p020_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_loss_large_damaged.png,data/processed/restored/lama/p020_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_loss_large_damaged.png,data/processed/restored/stable_diffusion_inpainting/p020_loss_large_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_loss_large_mask.png
p020_loss_small,p020,p020_loss_small,loss_small,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p020_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_loss_small_damaged.png,data/processed/restored/lama/p020_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_loss_small_damaged.png,data/processed/restored/stable_diffusion_inpainting/p020_loss_small_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_loss_small_mask.png
p020_mixed_damage,p020,p020_mixed_damage,mixed_damage,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p020_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_mixed_damage_damaged.png,data/processed/restored/lama/p020_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_mixed_damage_damaged.png,data/processed/restored/stable_diffusion_inpainting/p020_mixed_damage_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_mixed_damage_mask.png
p020_scratch_thin,p020,p020_scratch_thin,scratch_thin,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p020_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_scratch_thin_damaged.png,data/processed/restored/lama/p020_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_scratch_thin_damaged.png,data/processed/restored/stable_diffusion_inpainting/p020_scratch_thin_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_scratch_thin_mask.png
p020_zero_control,p020,p020_zero_control,zero_control,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p020_zero_control_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_zero_control_damaged.png,data/processed/restored/lama/p020_zero_control_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p020_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p020_zero_control_damaged.png,data/processed/restored/stable_diffusion_inpainting/p020_zero_control_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p020_zero_control_mask.png
p021_loss_large,p021,p021_loss_large,loss_large,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p021_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p021_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p021_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p021_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p021_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p021_loss_large_damaged.png,data/processed/restored/lama/p021_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p021_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p021_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p021_loss_large_damaged.png,data/processed/restored/stable_diffusion_inpainting/p021_loss_large_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p021_loss_large_mask.png
p021_loss_small,p021,p021_loss_small,loss_small,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p021_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p021_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p021_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p021_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p021_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p021_loss_small_damaged.png,data/processed/restored/lama/p021_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p021_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p021_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p021_loss_small_damaged.png,data/processed/restored/stable_diffusion_inpainting/p021_loss_small_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p021_loss_small_mask.png
p021_mixed_damage,p021,p021_mixed_damage,mixed_damage,3,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p021_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p021_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p021_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p021_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p021_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p021_mixed_damage_damaged.png,data/processed/restored/lama/p021_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p021_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p021_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p021_mixed_damage_damaged.png,data/processed/restored/stable_diffusion_inpainting/p021_mixed_damage_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p021_mixed_damage_mask.png
