painting_id,category,title,artist,date,style_or_period,medium,source,source_url,license,filename,original_width,original_height,selection_reason,visual_complexity_note,status,notes
p138,architecture_structured,Castle on a River,Salomon van Ruysdael,1644,17th-century Netherlands painting,oil on wood,Cleveland Museum of Art,https://clevelandart.org/art/1973.2,CC0,p138.jpg,3400,2216,"Selected for architectural prominence, metadata completeness, visual diversity, and restoration-test value while limiting repeated canals, castles, and church interiors.","palaces castles estates; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,CMA object 1973.2; share_license_status=CC0. Broad period/style uses recorded culture/collection and date.
p139,architecture_structured,Bridge at Poissy (Pêcheurs à ligne),Ernest Meissonier,1881,"19th-century France, 19th century painting",oil on board,Cleveland Museum of Art,https://clevelandart.org/art/2022.432,CC0,p139.jpg,3400,2336,User-priority selection retained for distinctive architectural structure and restoration-test value.,"bridges canals harbours; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,CMA object 2022.432; share_license_status=CC0. Broad period/style uses recorded culture/collection and date.
p140,architecture_structured,"Herengracht, Amsterdam",Jan Wijnants,c. 1661,17th-century Netherlands painting,oil on canvas,Cleveland Museum of Art,https://clevelandart.org/art/1964.419,CC0,p140.jpg,3400,2782,"Selected for architectural prominence, metadata completeness, visual diversity, and restoration-test value while limiting repeated canals, castles, and church interiors.","buildings and settlements; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,CMA object 1964.419; share_license_status=CC0. Broad period/style uses recorded culture/collection and date.
p141,architecture_structured,Ruins in a Rocky Landscape,Salvator Rosa,c. 1640,17th-century Italy painting,oil on canvas,Cleveland Museum of Art,https://clevelandart.org/art/1958.472,CC0,p141.jpg,3400,2772,"Selected for architectural prominence, metadata completeness, visual diversity, and restoration-test value while limiting repeated canals, castles, and church interiors.","ruins monuments; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,CMA object 1958.472; share_license_status=CC0. Broad period/style uses recorded culture/collection and date.
p142,architecture_structured,Canal in Autumn (Gisors),Henri Le Sidaner,1913,"20th-century France, early 20th century painting",oil on canvas,Cleveland Museum of Art,https://clevelandart.org/art/2011.73,CC0,p142.jpg,3400,2819,User-priority selection retained for distinctive architectural structure and restoration-test value.,"bridges canals harbours; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,CMA object 2011.73; share_license_status=CC0. Broad period/style uses recorded culture/collection and date.
p143,architecture_structured,Ruin by the Sea,Arnold Böcklin,1881,19th-century Switzerland painting,oil on fabric,Cleveland Museum of Art,https://clevelandart.org/art/1979.57,CC0,p143.jpg,2498,3400,"Selected for architectural prominence, metadata completeness, visual diversity, and restoration-test value while limiting repeated canals, castles, and church interiors.","ruins monuments; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,CMA object 1979.57; share_license_status=CC0. Broad period/style uses recorded culture/collection and date.
p144,architecture_structured,Jesus among the doctors in the Temple,Mir Kalan Khan,c. 1760,"18th-century India, Lucknow, Mughal, 18th century painting",Gum tempera and gold on paper,Cleveland Museum of Art,https://clevelandart.org/art/2013.346,CC0,p144.jpg,2113,3400,User-priority selection retained for distinctive architectural structure and restoration-test value.,"religious civic architecture; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,CMA object 2013.346; share_license_status=CC0. Broad period/style uses recorded culture/collection and date.
p145,architecture_structured,"Monks in the Cloister of the Church of Gesù e Maria, Rome",François Marius Granet,1808,19th-century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438659,CC0,p145.jpg,3092,3866,"Selected for architectural prominence, metadata completeness, visual diversity, and restoration-test value while limiting repeated canals, castles, and church interiors.","religious civic architecture; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,"Met object 438659; isPublicDomain=true. Broad period/style uses recorded culture, period, nationality, or date."
p146,architecture_structured,Interior of a Gothic Church by Day,Pieter Neeffs the Elder,probably ca. 1635–40,17th-century Flemish painting,Oil on copper,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437187,CC0,p146.jpg,2607,2067,"Selected for architectural prominence, metadata completeness, visual diversity, and restoration-test value while limiting repeated canals, castles, and church interiors.","architectural interiors; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,"Met object 437187; isPublicDomain=true. Broad period/style uses recorded culture, period, nationality, or date."
p147,architecture_structured,"Interior of the Oude Kerk, Delft",Emanuel de Witte,probably 1650,17th-century Dutch painting,Oil on wood,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438490,CC0,p147.jpg,2675,3722,"Selected for architectural prominence, metadata completeness, visual diversity, and restoration-test value while limiting repeated canals, castles, and church interiors.","architectural interiors; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,"Met object 438490; isPublicDomain=true. Broad period/style uses recorded culture, period, nationality, or date."
p148,architecture_structured,The Choir of the Capuchin Church in Rome,François Marius Granet,1814–15,19th-century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436569,CC0,p148.jpg,1394,1861,"Selected for architectural prominence, metadata completeness, visual diversity, and restoration-test value while limiting repeated canals, castles, and church interiors.","religious civic architecture; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,"Met object 436569; isPublicDomain=true. Broad period/style uses recorded culture, period, nationality, or date."
p149,architecture_structured,"Interior of the Sint-Bavokerk, Haarlem",Job Adriaensz Berckheyde,ca. 1676,17th-century Dutch painting,Oil on oak,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/912940,CC0,p149.jpg,3234,4000,"Selected for architectural prominence, metadata completeness, visual diversity, and restoration-test value while limiting repeated canals, castles, and church interiors.","architectural interiors; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,"Met object 912940; isPublicDomain=true. Broad period/style uses recorded culture, period, nationality, or date."
p150,architecture_structured,Pope Gregory XVI Visiting the Church of San Benedetto at Subiaco,Jean-François Montessuy,1843,19th-century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438665,CC0,p150.jpg,1951,1751,User-priority selection retained for distinctive architectural structure and restoration-test value.,"religious civic architecture; contains structured edges, perspective lines, repeated forms, or bounded surfaces that expose continuity and seam failures.",selected,"Met object 438665; isPublicDomain=true. Broad period/style uses recorded culture, period, nationality, or date."
p151,landscape_natural,Mountain Landscape at Sunset,Jean Honoré Fragonard,c. 1765,1751 to 1775,oil on paper,National Gallery of Art,https://www.nga.gov/artworks/98647,CC0 / Open Access,p151.jpg,1600,1045,"Selected for natural-scene prominence, metadata completeness, visual diversity, and restoration-test value while limiting repeated artists and near-identical motifs.","mountain; includes natural contours, tonal gradients, texture, foliage, water, sky, or atmospheric depth that can expose reconstruction and boundary failures.",selected,National Gallery of Art object 98647; broad style/period uses source metadata where available and otherwise a date-based analytical grouping.
